data,meta_data
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '63198b84b9e95cd4d3555d6e', 'links': {'targetURL': '/expose/63198b84b9e95cd4d3555d6e'}, 'priceKeyFacts': [{'value': '824,86 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '46,27 m²', 'label': 'Fläche'}, {'value': '4', 'label': 'Etage'}]}","{'full_address': 'Leopoldauer Straße 70-72, 1210 Wien', 'description': '**SOMMERAKTION!** 1 Monat Mietfrei EXKLUSIVER ERSTBEZUG – VIELE EXTRAS ZUM WOHLFÜHLEN – FREIFLÄCHEN – INKLUSIVE KÜCHE - JETZT ANFRAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62f51ffd84c406f2f26c1b95', 'contact': 'Kevin Gödel', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.2580149173736572, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '630db8339cdd4cf4a9693969', 'links': {'targetURL': '/expose/630db8339cdd4cf4a9693969'}, 'priceKeyFacts': [{'value': '825,34 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '46,21 m²', 'label': 'Fläche'}, {'value': '4', 'label': 'Etage'}]}","{'full_address': 'Leopoldauer Straße 70-72, 1210 Wien', 'description': '**SOMMERAKTION!** 1 Monat Mietfrei EXKLUSIVER ERSTBEZUG – VIELE EXTRAS ZUM WOHLFÜHLEN – FREIFLÄCHEN – INKLUSIVE KÜCHE - JETZT ANFRAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62f51ffd84c406f2f26c1b95', 'contact': 'Kevin Gödel', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.2580149173736572, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '630db8329cdd4cf4a9693963', 'links': {'targetURL': '/expose/630db8329cdd4cf4a9693963'}, 'priceKeyFacts': [{'value': '826 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '46,31 m²', 'label': 'Fläche'}, {'value': '4', 'label': 'Etage'}]}","{'full_address': 'Leopoldauer Straße 70-72, 1210 Wien', 'description': '**SOMMERAKTION!** 1 Monat Mietfrei EXKLUSIVER ERSTBEZUG – VIELE EXTRAS ZUM WOHLFÜHLEN – FREIFLÄCHEN – INKLUSIVE KÜCHE - JETZT ANFRAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62f51ffd84c406f2f26c1b95', 'contact': 'Kevin Gödel', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.2580149173736572, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '63109a3fd41621d7ceca1606', 'links': {'targetURL': '/expose/63109a3fd41621d7ceca1606'}, 'priceKeyFacts': [{'value': '837,96 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '47,07 m²', 'label': 'Fläche'}, {'value': '4', 'label': 'Etage'}]}","{'full_address': 'Leopoldauer Straße 70-72, 1210 Wien', 'description': '**SOMMERAKTION!** 1 Monat Mietfrei EXKLUSIVER ERSTBEZUG – VIELE EXTRAS ZUM WOHLFÜHLEN – FREIFLÄCHEN – INKLUSIVE KÜCHE - JETZT ANFRAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62f51ffd84c406f2f26c1b95', 'contact': 'Kevin Gödel', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.2580149173736572, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '630db8316650ea9b437710a3', 'links': {'targetURL': '/expose/630db8316650ea9b437710a3'}, 'priceKeyFacts': [{'value': '838,1 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '47,03 m²', 'label': 'Fläche'}, {'value': '4', 'label': 'Etage'}]}","{'full_address': 'Leopoldauer Straße 70-72, 1210 Wien', 'description': '**SOMMERAKTION!** 1 Monat Mietfrei EXKLUSIVER ERSTBEZUG – VIELE EXTRAS ZUM WOHLFÜHLEN – FREIFLÄCHEN – INKLUSIVE KÜCHE - JETZT ANFRAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62f51ffd84c406f2f26c1b95', 'contact': 'Kevin Gödel', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.2580149173736572, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '630db8316650ea9b43771097', 'links': {'targetURL': '/expose/630db8316650ea9b43771097'}, 'priceKeyFacts': [{'value': '838,26 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '47,07 m²', 'label': 'Fläche'}, {'value': '4', 'label': 'Etage'}]}","{'full_address': 'Leopoldauer Straße 70-72, 1210 Wien', 'description': '**SOMMERAKTION!** 1 Monat Mietfrei EXKLUSIVER ERSTBEZUG – VIELE EXTRAS ZUM WOHLFÜHLEN – FREIFLÄCHEN – INKLUSIVE KÜCHE - JETZT ANFRAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62f51ffd84c406f2f26c1b95', 'contact': 'Kevin Gödel', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.2580149173736572, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '630c72362c839701218bb275', 'links': {'targetURL': '/expose/630c72362c839701218bb275'}, 'priceKeyFacts': [{'value': '795,64 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '47,01 m²', 'label': 'Fläche'}, {'value': '3', 'label': 'Etage'}]}","{'full_address': 'Leopoldauer Straße 70-72, 1210 Wien', 'description': '**SOMMERAKTION!** 1 Monat Mietfrei EXKLUSIVER ERSTBEZUG – VIELE EXTRAS ZUM WOHLFÜHLEN – FREIFLÄCHEN – INKLUSIVE KÜCHE - JETZT ANFRAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62f51ffd84c406f2f26c1b95', 'contact': 'Kevin Gödel', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.2580149173736572, 'depth': 0}"
"{'badges': [{'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '6321e5778af7eaf4cb4dd1a0', 'links': {'targetURL': '/expose/6321e5778af7eaf4cb4dd1a0'}, 'priceKeyFacts': [{'value': '786,16 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '41,29 m²', 'label': 'Fläche'}, {'value': '5', 'label': 'Etage'}]}","{'full_address': 'Leopoldauer Straße 70-72, 1210 Wien', 'description': '**SOMMERAKTION!** 1 Monat Mietfrei EXKLUSIVER ERSTBEZUG – VIELE EXTRAS ZUM WOHLFÜHLEN – FREIFLÄCHEN – INKLUSIVE KÜCHE - JETZT ANFRAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62f51ffd84c406f2f26c1b95', 'contact': 'Kevin Gödel', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.2580149173736572, 'depth': 0}"
"{'badges': [{'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '6321e5778af7eaf4cb4dd1a6', 'links': {'targetURL': '/expose/6321e5778af7eaf4cb4dd1a6'}, 'priceKeyFacts': [{'value': '786,27 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '41,29 m²', 'label': 'Fläche'}, {'value': '5', 'label': 'Etage'}]}","{'full_address': 'Leopoldauer Straße 70-72, 1210 Wien', 'description': '**SOMMERAKTION!** 1 Monat Mietfrei EXKLUSIVER ERSTBEZUG – VIELE EXTRAS ZUM WOHLFÜHLEN – FREIFLÄCHEN – INKLUSIVE KÜCHE - JETZT ANFRAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62f51ffd84c406f2f26c1b95', 'contact': 'Kevin Gödel', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.2580149173736572, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '6315e443629616753bdc191b', 'links': {'targetURL': '/expose/6315e443629616753bdc191b'}, 'priceKeyFacts': [{'value': '795,69 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '47,05 m²', 'label': 'Fläche'}, {'value': '3', 'label': 'Etage'}]}","{'full_address': 'Leopoldauer Straße 70-72, 1210 Wien', 'description': '**SOMMERAKTION!** 1 Monat Mietfrei EXKLUSIVER ERSTBEZUG – VIELE EXTRAS ZUM WOHLFÜHLEN – FREIFLÄCHEN – INKLUSIVE KÜCHE - JETZT ANFRAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62f51ffd84c406f2f26c1b95', 'contact': 'Kevin Gödel', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.2580149173736572, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '630f109557aab18d675250ce', 'links': {'targetURL': '/expose/630f109557aab18d675250ce'}, 'priceKeyFacts': [{'value': '795,7 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '47,09 m²', 'label': 'Fläche'}, {'value': '3', 'label': 'Etage'}]}","{'full_address': 'Leopoldauer Straße 70-72, 1210 Wien', 'description': '**SOMMERAKTION!** 1 Monat Mietfrei EXKLUSIVER ERSTBEZUG – VIELE EXTRAS ZUM WOHLFÜHLEN – FREIFLÄCHEN – INKLUSIVE KÜCHE - JETZT ANFRAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62f51ffd84c406f2f26c1b95', 'contact': 'Kevin Gödel', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.2580149173736572, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '6315e7e9629616753bdc2d50', 'links': {'targetURL': '/expose/6315e7e9629616753bdc2d50'}, 'priceKeyFacts': [{'value': '838,52 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '47,05 m²', 'label': 'Fläche'}, {'value': '4', 'label': 'Etage'}]}","{'full_address': 'Leopoldauer Straße 70-72, 1210 Wien', 'description': '**SOMMERAKTION!** 1 Monat Mietfrei EXKLUSIVER ERSTBEZUG – VIELE EXTRAS ZUM WOHLFÜHLEN – FREIFLÄCHEN – INKLUSIVE KÜCHE - JETZT ANFRAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62f51ffd84c406f2f26c1b95', 'contact': 'Kevin Gödel', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.2580149173736572, 'depth': 0}"
"{'badges': [{'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '631f4c82f139d8046e0fa4e5', 'links': {'targetURL': '/expose/631f4c82f139d8046e0fa4e5'}, 'priceKeyFacts': [{'value': '1.013,86 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '56,89 m²', 'label': 'Fläche'}, {'value': '6', 'label': 'Etage'}]}","{'full_address': 'Leopoldauer Straße 70-72, 1210 Wien', 'description': '**SOMMERAKTION!** 1 Monat Mietfrei EXKLUSIVER ERSTBEZUG – VIELE EXTRAS ZUM WOHLFÜHLEN – FREIFLÄCHEN – INKLUSIVE KÜCHE - JETZT ANFRAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62f51ffd84c406f2f26c1b95', 'contact': 'Kevin Gödel', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.2580149173736572, 'depth': 0}"
"{'badges': [{'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '6321e578fec70ba71dfa1f7b', 'links': {'targetURL': '/expose/6321e578fec70ba71dfa1f7b'}, 'priceKeyFacts': [{'value': '1.140,69 €', 'label': None}], 'mainKeyFacts': [{'value': '3', 'label': 'Zimmer'}, {'value': '61,29 m²', 'label': 'Fläche'}, {'value': '5', 'label': 'Etage'}]}","{'full_address': 'Leopoldauer Straße 70-72, 1210 Wien', 'description': '**SOMMERAKTION!** 1 Monat Mietfrei EXKLUSIVER ERSTBEZUG – VIELE EXTRAS ZUM WOHLFÜHLEN – FREIFLÄCHEN – INKLUSIVE KÜCHE - JETZT ANFRAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62f51ffd84c406f2f26c1b95', 'contact': 'Kevin Gödel', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.2580149173736572, 'depth': 0}"
"{'badges': [{'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '631f4c838347fd8f98538b71', 'links': {'targetURL': '/expose/631f4c838347fd8f98538b71'}, 'priceKeyFacts': [{'value': '1.107,87 €', 'label': None}], 'mainKeyFacts': [{'value': '3', 'label': 'Zimmer'}, {'value': '62,79 m²', 'label': 'Fläche'}, {'value': '6', 'label': 'Etage'}]}","{'full_address': 'Leopoldauer Straße 70-72, 1210 Wien', 'description': '**SOMMERAKTION!** 1 Monat Mietfrei EXKLUSIVER ERSTBEZUG – VIELE EXTRAS ZUM WOHLFÜHLEN – FREIFLÄCHEN – INKLUSIVE KÜCHE - JETZT ANFRAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62f51ffd84c406f2f26c1b95', 'contact': 'Kevin Gödel', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.2580149173736572, 'depth': 0}"
"{'badges': [{'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '631f4c83f139d8046e0fa4fb', 'links': {'targetURL': '/expose/631f4c83f139d8046e0fa4fb'}, 'priceKeyFacts': [{'value': '1.093,39 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '62,99 m²', 'label': 'Fläche'}, {'value': '6', 'label': 'Etage'}]}","{'full_address': 'Leopoldauer Straße 70-72, 1210 Wien', 'description': '**SOMMERAKTION!** 1 Monat Mietfrei EXKLUSIVER ERSTBEZUG – VIELE EXTRAS ZUM WOHLFÜHLEN – FREIFLÄCHEN – INKLUSIVE KÜCHE - JETZT ANFRAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62f51ffd84c406f2f26c1b95', 'contact': 'Kevin Gödel', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.2580149173736572, 'depth': 0}"
"{'badges': [{'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '6321e578fec70ba71dfa1f7e', 'links': {'targetURL': '/expose/6321e578fec70ba71dfa1f7e'}, 'priceKeyFacts': [{'value': '1.347,45 €', 'label': None}], 'mainKeyFacts': [{'value': '3', 'label': 'Zimmer'}, {'value': '74,35 m²', 'label': 'Fläche'}, {'value': '5', 'label': 'Etage'}]}","{'full_address': 'Leopoldauer Straße 70-72, 1210 Wien', 'description': '**SOMMERAKTION!** 1 Monat Mietfrei EXKLUSIVER ERSTBEZUG – VIELE EXTRAS ZUM WOHLFÜHLEN – FREIFLÄCHEN – INKLUSIVE KÜCHE - JETZT ANFRAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62f51ffd84c406f2f26c1b95', 'contact': 'Kevin Gödel', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.2580149173736572, 'depth': 0}"
"{'badges': [{'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '6321e5778af7eaf4cb4dd19a', 'links': {'targetURL': '/expose/6321e5778af7eaf4cb4dd19a'}, 'priceKeyFacts': [{'value': '1.277,05 €', 'label': None}], 'mainKeyFacts': [{'value': '3', 'label': 'Zimmer'}, {'value': '74,49 m²', 'label': 'Fläche'}, {'value': '4', 'label': 'Etage'}]}","{'full_address': 'Leopoldauer Straße 70-72, 1210 Wien', 'description': '**SOMMERAKTION!** 1 Monat Mietfrei EXKLUSIVER ERSTBEZUG – VIELE EXTRAS ZUM WOHLFÜHLEN – FREIFLÄCHEN – INKLUSIVE KÜCHE - JETZT ANFRAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62f51ffd84c406f2f26c1b95', 'contact': 'Kevin Gödel', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.2580149173736572, 'depth': 0}"
"{'badges': [{'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '630db8316650ea9b4377109c', 'links': {'targetURL': '/expose/630db8316650ea9b4377109c'}, 'priceKeyFacts': [{'value': '1.172,92 €', 'label': None}], 'mainKeyFacts': [{'value': '3', 'label': 'Zimmer'}, {'value': '74,47 m²', 'label': 'Fläche'}, {'value': '2', 'label': 'Etage'}]}","{'full_address': 'Leopoldauer Straße 70-72, 1210 Wien', 'description': '**SOMMERAKTION!** 1 Monat Mietfrei EXKLUSIVER ERSTBEZUG – VIELE EXTRAS ZUM WOHLFÜHLEN – FREIFLÄCHEN – INKLUSIVE KÜCHE - JETZT ANFRAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62f51ffd84c406f2f26c1b95', 'contact': 'Kevin Gödel', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.2580149173736572, 'depth': 0}"
"{'badges': [{'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '63174807d9e06d2a64facac0', 'links': {'targetURL': '/expose/63174807d9e06d2a64facac0'}, 'priceKeyFacts': [{'value': '1.213,14 €', 'label': None}], 'mainKeyFacts': [{'value': '3', 'label': 'Zimmer'}, {'value': '74,45 m²', 'label': 'Fläche'}, {'value': '3', 'label': 'Etage'}]}","{'full_address': 'Leopoldauer Straße 70-72, 1210 Wien', 'description': '**SOMMERAKTION!** 1 Monat Mietfrei EXKLUSIVER ERSTBEZUG – VIELE EXTRAS ZUM WOHLFÜHLEN – FREIFLÄCHEN – INKLUSIVE KÜCHE - JETZT ANFRAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62f51ffd84c406f2f26c1b95', 'contact': 'Kevin Gödel', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.2580149173736572, 'depth': 0}"
"{'badges': [{'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '6322e34df08ac39d9a6f0263', 'links': {'targetURL': '/expose/6322e34df08ac39d9a6f0263'}, 'priceKeyFacts': [{'value': '949 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '56,11 m²', 'label': 'Fläche'}, {'value': '6', 'label': 'Etage'}]}","{'full_address': 'Leopoldauer Straße, 1210 Wien', 'description': '| LEO 131 | NEUBAUPROJEKT | IN AUSGEZEICHNETER LAGE | NAHE THERESA-TAUSCHER-PARK', 'devproject_link': 'http://www.immobilienscout24.at/expose/62cb3c57eac5f1a9627ed282', 'contact': 'Jasmin Heida', 'company': 'DECUS Immobilien GmbH', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.26471400260925293, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '6322e34df08ac39d9a6f0260', 'links': {'targetURL': '/expose/6322e34df08ac39d9a6f0260'}, 'priceKeyFacts': [{'value': '1.199 €', 'label': None}], 'mainKeyFacts': [{'value': '3', 'label': 'Zimmer'}, {'value': '79,04 m²', 'label': 'Fläche'}, {'value': '5', 'label': 'Etage'}]}","{'full_address': 'Leopoldauer Straße, 1210 Wien', 'description': '| LEO 131 | NEUBAUPROJEKT | IN AUSGEZEICHNETER LAGE | NAHE THERESA-TAUSCHER-PARK', 'devproject_link': 'http://www.immobilienscout24.at/expose/62cb3c57eac5f1a9627ed282', 'contact': 'Jasmin Heida', 'company': 'DECUS Immobilien GmbH', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.26471400260925293, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '6322dfdcf08ac39d9a6edf78', 'links': {'targetURL': '/expose/6322dfdcf08ac39d9a6edf78'}, 'priceKeyFacts': [{'value': '1.099 €', 'label': None}], 'mainKeyFacts': [{'value': '3', 'label': 'Zimmer'}, {'value': '69,99 m²', 'label': 'Fläche'}, {'value': '2', 'label': 'Etage'}]}","{'full_address': 'Leopoldauer Straße, 1210 Wien', 'description': '| LEO 131 | NEUBAUPROJEKT | IN AUSGEZEICHNETER LAGE | NAHE THERESA-TAUSCHER-PARK', 'devproject_link': 'http://www.immobilienscout24.at/expose/62cb3c57eac5f1a9627ed282', 'contact': 'Jasmin Heida', 'company': 'DECUS Immobilien GmbH', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.26471400260925293, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '6322dfdc02a669ba62de8c0b', 'links': {'targetURL': '/expose/6322dfdc02a669ba62de8c0b'}, 'priceKeyFacts': [{'value': '1.099 €', 'label': None}], 'mainKeyFacts': [{'value': '3', 'label': 'Zimmer'}, {'value': '69,99 m²', 'label': 'Fläche'}, {'value': '3', 'label': 'Etage'}]}","{'full_address': 'Leopoldauer Straße, 1210 Wien', 'description': '| LEO 131 | NEUBAUPROJEKT | IN AUSGEZEICHNETER LAGE | NAHE THERESA-TAUSCHER-PARK', 'devproject_link': 'http://www.immobilienscout24.at/expose/62cb3c57eac5f1a9627ed282', 'contact': 'Jasmin Heida', 'company': 'DECUS Immobilien GmbH', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.26471400260925293, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '6321f3c88af7eaf4cb4e1ea4', 'links': {'targetURL': '/expose/6321f3c88af7eaf4cb4e1ea4'}, 'priceKeyFacts': [{'value': '1.149 €', 'label': None}], 'mainKeyFacts': [{'value': '3', 'label': 'Zimmer'}, {'value': '79,28 m²', 'label': 'Fläche'}, {'value': '1', 'label': 'Etage'}]}","{'full_address': 'Leopoldauer Straße, 1210 Wien', 'description': '| LEO 131 | NEUBAUPROJEKT | IN AUSGEZEICHNETER LAGE | NAHE THERESA-TAUSCHER-PARK', 'devproject_link': 'http://www.immobilienscout24.at/expose/62cb3c57eac5f1a9627ed282', 'contact': 'Jasmin Heida', 'company': 'DECUS Immobilien GmbH', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.26471400260925293, 'depth': 0}"
"{'badges': [{'label': 'Garten', 'value': 'GARDEN'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '6321f3c88af7eaf4cb4e1ea7', 'links': {'targetURL': '/expose/6321f3c88af7eaf4cb4e1ea7'}, 'priceKeyFacts': [{'value': '699 €', 'label': None}], 'mainKeyFacts': [{'value': '1', 'label': 'Zimmer'}, {'value': '44,68 m²', 'label': 'Fläche'}, {'value': 'Erdgeschoss', 'label': 'Etage'}]}","{'full_address': 'Leopoldauer Straße, 1210 Wien', 'description': '| LEO 131 | NEUBAUPROJEKT | IN AUSGEZEICHNETER LAGE | NAHE THERESA-TAUSCHER-PARK', 'devproject_link': 'http://www.immobilienscout24.at/expose/62cb3c57eac5f1a9627ed282', 'contact': 'Jasmin Heida', 'company': 'DECUS Immobilien GmbH', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.26471400260925293, 'depth': 0}"
